,Actual Label,Prev Pseudo Label,Curr Pseudo Labels,Refined Pseudo Labels
1661,24.0,49,49,49
1662,24.0,49,49,49
1663,24.0,49,49,49
1664,24.0,28,28,28
1665,24.0,3,3,3
1666,24.0,24,24,24
1667,24.0,33,33,33
1668,24.0,24,24,24
1669,24.0,58,58,58
1670,24.0,24,24,24
1671,24.0,24,24,24
1672,24.0,16,55,55
1673,24.0,24,24,24
1674,24.0,49,49,49
1675,24.0,47,35,47
1676,24.0,24,24,24
1677,24.0,32,32,32
1678,24.0,35,35,35
1679,24.0,49,49,49
1680,24.0,49,49,49
1681,24.0,24,24,24
1682,24.0,35,55,35
1683,24.0,24,24,24
1684,24.0,44,44,44
1685,24.0,49,49,49
1686,24.0,49,49,49
1687,24.0,49,49,49
1688,24.0,33,33,33
1689,24.0,12,12,12
1690,24.0,33,33,33
1691,24.0,24,24,24
1692,24.0,8,8,8
1693,24.0,1,1,1
1694,24.0,24,24,24
1695,24.0,16,16,16
1696,24.0,49,49,49
1697,24.0,49,49,49
1698,24.0,16,16,16
1699,24.0,43,43,43
1700,24.0,35,35,35
1701,24.0,33,33,33
1702,24.0,24,24,24
1703,24.0,49,49,49
1704,24.0,24,24,24
1705,24.0,32,32,32
1706,24.0,49,49,49
1707,24.0,20,20,20
1708,24.0,24,24,24
1709,24.0,24,24,24
1710,24.0,33,33,33
1711,24.0,24,24,24
1712,24.0,49,49,49
1713,24.0,24,24,24
1714,24.0,49,49,49
1715,24.0,24,24,24
1716,24.0,49,49,49
1717,24.0,35,35,35
1718,24.0,49,49,49
1719,24.0,24,24,24
1720,24.0,49,49,49
1721,24.0,49,49,49
1722,24.0,49,49,49
1723,24.0,37,37,37
1724,24.0,32,32,32
1725,24.0,49,49,49
1726,24.0,49,49,49
1727,24.0,20,20,20
1728,24.0,33,33,33
1729,24.0,49,49,49
1730,24.0,1,1,1
1731,24.0,35,35,35
1732,24.0,24,24,24
1733,24.0,49,49,49
1734,24.0,4,4,4
1735,24.0,24,24,24
1736,24.0,33,33,33
1737,24.0,49,49,49
1738,24.0,25,25,25
1739,24.0,33,33,33
1740,24.0,7,7,7
1741,24.0,49,49,49
1742,24.0,33,33,33
1743,24.0,49,49,49
1744,24.0,33,33,33
1745,24.0,49,49,49
1746,24.0,49,49,49
1747,24.0,63,63,63
1748,24.0,3,3,3
1749,24.0,49,49,49
1750,24.0,35,35,35
1751,24.0,33,33,33
1752,24.0,1,1,1
1753,24.0,26,26,26
1754,24.0,49,49,49
1755,24.0,49,49,49
1756,24.0,49,49,49
1757,25.0,3,3,47
1758,25.0,25,25,25
1759,25.0,7,7,7
1760,25.0,25,25,25
1761,25.0,25,25,25
1762,25.0,25,25,25
1763,25.0,25,25,25
1764,25.0,25,25,25
1765,25.0,25,25,25
1766,25.0,25,25,25
1767,25.0,25,25,25
1768,25.0,25,25,25
1769,25.0,24,24,24
1770,25.0,25,25,25
1771,25.0,59,59,25
1772,25.0,25,25,25
1773,25.0,25,25,25
1774,25.0,52,52,52
1775,25.0,25,25,25
1776,25.0,25,25,25
1777,25.0,25,25,25
1778,25.0,61,61,61
1779,25.0,25,25,25
1780,25.0,25,25,25
1781,25.0,25,25,25
1782,25.0,25,25,25
1783,25.0,51,51,51
1784,25.0,25,25,25
1785,25.0,51,51,51
1786,25.0,25,25,25
1787,25.0,26,26,26
1788,25.0,25,10,3
1789,25.0,25,25,25
1790,25.0,3,3,3
1791,25.0,25,25,25
1792,25.0,25,25,25
1793,25.0,3,3,3
1794,25.0,25,25,25
1795,25.0,25,25,25
1796,25.0,25,25,25
1797,25.0,47,47,47
1798,25.0,40,40,40
1799,25.0,25,25,25
1800,25.0,25,25,25
1801,25.0,25,25,25
1802,25.0,25,13,25
1803,25.0,25,25,25
1804,25.0,25,25,25
1805,25.0,25,25,25
1806,25.0,25,25,25
1807,25.0,25,25,25
1808,25.0,25,25,25
1809,25.0,12,12,12
1810,25.0,25,25,25
1811,25.0,3,3,3
1812,25.0,25,25,25
1813,25.0,25,25,25
1814,25.0,25,25,25
1815,25.0,25,25,25
1816,25.0,25,25,25
1817,25.0,25,25,25
1818,25.0,25,25,25
1819,25.0,25,25,25
1820,25.0,25,25,25
1821,25.0,25,25,25
1822,25.0,25,25,25
1823,25.0,25,25,25
1824,25.0,25,25,25
1825,25.0,51,51,51
1826,26.0,26,26,26
1827,26.0,26,26,26
1828,26.0,8,8,8
1829,26.0,8,8,8
1830,26.0,3,3,3
1831,26.0,26,26,26
1832,26.0,26,26,26
1833,26.0,26,26,26
1834,26.0,26,26,26
1835,26.0,58,58,58
1836,26.0,26,26,26
1837,26.0,26,26,26
1838,26.0,26,26,26
1839,26.0,8,8,8
1840,26.0,26,26,26
1841,26.0,26,26,26
1842,26.0,8,8,8
1843,26.0,8,8,8
1844,26.0,33,33,33
1845,26.0,40,40,40
1846,26.0,8,8,8
1847,26.0,8,8,8
1848,26.0,26,26,26
1849,26.0,13,13,13
1850,26.0,34,34,34
1851,26.0,13,13,13
1852,26.0,63,63,63
1853,26.0,3,3,3
1854,26.0,8,8,8
1855,26.0,26,26,26
1856,26.0,26,26,26
1857,26.0,26,26,26
1858,26.0,26,26,26
1859,26.0,26,26,26
1860,26.0,26,26,26
1861,26.0,26,26,26
1862,26.0,26,26,26
1863,26.0,26,26,26
1864,26.0,26,26,26
1865,26.0,26,26,26
1866,26.0,26,26,26
1867,26.0,26,26,26
1868,26.0,26,26,26
1869,26.0,44,44,44
1870,26.0,12,12,12
1871,26.0,26,26,26
1872,26.0,26,26,26
1873,26.0,26,26,26
1874,26.0,13,13,13
1875,26.0,26,26,26
1876,26.0,42,42,42
1877,26.0,13,13,13
1878,26.0,26,26,61
1879,26.0,42,42,42
1880,26.0,26,26,26
1881,26.0,52,52,52
1882,26.0,58,58,58
1883,26.0,44,44,44
1884,26.0,26,26,26
1885,26.0,26,26,26
1886,26.0,26,26,26
1887,26.0,26,26,26
1888,26.0,26,26,26
1889,26.0,26,26,26
1890,26.0,26,26,26
1891,26.0,3,3,3
1892,26.0,26,26,26
1893,26.0,3,3,3
1894,26.0,26,26,26
1895,26.0,13,13,13
1896,26.0,26,26,26
1897,26.0,10,10,10
1898,26.0,26,26,26
1899,26.0,35,35,35
1900,26.0,42,8,3
1901,26.0,26,26,26
1902,27.0,27,27,27
1903,27.0,45,45,45
1904,27.0,61,61,61
1905,27.0,27,27,27
1906,27.0,27,27,27
1907,27.0,42,42,42
1908,27.0,45,45,45
1909,27.0,27,27,27
1910,27.0,17,17,17
1911,27.0,27,27,27
1912,27.0,16,16,16
1913,27.0,27,27,27
1914,27.0,55,55,55
1915,27.0,27,27,27
1916,27.0,27,27,27
1917,27.0,61,61,61
1918,27.0,32,32,32
1919,27.0,27,27,27
1920,27.0,27,27,27
1921,27.0,27,27,27
1922,27.0,61,61,61
1923,27.0,27,27,27
1924,27.0,27,27,27
1925,27.0,27,27,27
1926,27.0,61,61,61
1927,27.0,27,27,27
1928,27.0,27,27,27
1929,27.0,27,27,27
1930,27.0,27,27,27
1931,27.0,27,27,27
1932,27.0,12,12,12
1933,27.0,57,57,57
1934,27.0,27,27,27
1935,27.0,61,61,61
1936,27.0,27,27,27
1937,27.0,27,27,27
1938,27.0,27,27,27
1939,27.0,39,39,39
1940,27.0,16,16,16
1941,27.0,27,27,27
1942,27.0,27,27,27
1943,27.0,27,27,27
1944,27.0,7,40,7
1945,27.0,27,27,27
1946,27.0,2,2,2
1947,27.0,27,27,27
1948,27.0,27,27,17
1949,27.0,27,27,27
1950,27.0,27,27,27
1951,27.0,27,27,27
1952,27.0,27,27,27
1953,27.0,27,27,27
1954,27.0,61,61,61
1955,27.0,13,13,13
1956,27.0,27,27,27
1957,27.0,27,27,27
1958,27.0,27,27,27
1959,27.0,27,27,27
1960,27.0,27,27,27
1961,27.0,27,27,27
1962,27.0,16,16,16
1963,27.0,34,34,34
1964,27.0,27,27,27
1965,27.0,61,61,61
1966,27.0,27,27,27
1967,27.0,27,27,27
1968,27.0,27,27,27
1969,27.0,61,61,61
1970,27.0,61,61,61
1971,27.0,27,27,27
1972,27.0,27,27,27
1973,27.0,61,61,61
1974,27.0,35,35,35
1975,27.0,0,0,0
1976,27.0,27,27,27
1977,27.0,61,61,61
1978,27.0,32,43,43
1979,27.0,27,27,27
1980,27.0,27,27,27
1981,27.0,27,27,27
1982,27.0,27,27,27
1983,27.0,12,12,12
1984,27.0,27,27,27
1985,27.0,27,27,27
1986,27.0,27,27,27
1987,27.0,27,27,27
1988,27.0,27,27,27
1989,27.0,27,27,27
1990,27.0,27,27,27
1991,27.0,27,27,27
1992,27.0,15,15,15
1993,27.0,46,42,46
1994,27.0,20,45,45
1995,27.0,27,27,27
1996,27.0,52,52,52
1997,27.0,17,17,17
1998,27.0,27,27,27
1999,27.0,27,27,27
2000,27.0,27,27,27
2001,28.0,28,28,28
2002,28.0,28,28,28
2003,28.0,28,28,28
2004,28.0,33,33,33
2005,28.0,28,28,28
2006,28.0,8,8,8
2007,28.0,28,28,28
2008,28.0,28,28,28
2009,28.0,1,1,1
2010,28.0,28,28,28
2011,28.0,4,4,4
2012,28.0,9,9,9
2013,28.0,28,28,28
2014,28.0,28,28,28
2015,28.0,28,28,28
2016,28.0,28,28,28
2017,28.0,4,4,4
2018,28.0,28,28,28
2019,28.0,28,28,28
2020,28.0,28,4,28
2021,28.0,28,28,28
2022,28.0,28,28,28
2023,28.0,8,28,28
2024,28.0,28,28,28
2025,28.0,28,28,28
2026,28.0,28,28,28
2027,28.0,4,4,4
2028,28.0,4,4,4
2029,28.0,28,28,28
2030,28.0,4,4,4
2031,28.0,28,28,28
2032,28.0,56,56,56
2033,28.0,28,28,28
2034,28.0,28,28,28
2035,28.0,28,28,28
2036,28.0,28,28,28
2037,28.0,28,28,28
2038,28.0,28,28,28
2039,28.0,28,28,28
2040,28.0,28,28,28
2041,28.0,28,28,28
2042,28.0,56,56,56
2043,28.0,51,51,28
2044,28.0,28,28,28
2045,28.0,28,28,28
2046,28.0,28,28,28
2047,28.0,4,4,4
2048,28.0,28,28,28
2049,28.0,4,4,4
2050,28.0,28,28,28
2051,28.0,28,28,28
2052,28.0,4,4,4
2053,28.0,28,28,28
2054,28.0,28,28,28
2055,28.0,56,56,56
2056,28.0,28,28,28
2057,28.0,28,28,28
2058,28.0,28,28,28
2059,28.0,31,31,31
2060,28.0,33,33,33
2061,28.0,28,4,28
2062,28.0,28,28,28
2063,28.0,56,56,56
2064,28.0,56,56,56
2065,28.0,28,28,28
2066,28.0,9,9,9
2067,28.0,28,28,28
2068,28.0,1,1,1
2069,28.0,28,28,28
2070,28.0,28,28,28
2071,28.0,28,28,28
2072,28.0,28,28,28
2073,28.0,28,28,28
2074,28.0,28,28,28
2075,28.0,4,4,4
2076,28.0,28,28,28
2077,28.0,28,28,28
2078,28.0,28,28,28
2079,28.0,4,4,4
2080,28.0,28,28,28
2081,28.0,28,28,28
2082,28.0,28,28,28
2083,28.0,51,51,51
2084,28.0,1,1,1
2085,28.0,63,63,63
2086,28.0,56,56,56
2087,28.0,29,29,29
2088,28.0,4,4,4
2089,28.0,28,28,28
2090,28.0,28,28,28
2091,28.0,9,9,9
2092,28.0,28,28,28
2093,28.0,28,28,28
2094,28.0,28,28,28
2095,28.0,28,28,28
2096,28.0,62,62,6
2097,28.0,28,28,28
2098,28.0,28,28,28
2099,28.0,47,47,47
2100,29.0,23,23,23
2101,29.0,29,29,29
2102,29.0,29,29,29
2103,29.0,29,29,29
2104,29.0,41,41,41
2105,29.0,29,29,29
2106,29.0,16,55,16
2107,29.0,46,46,46
2108,29.0,29,29,29
2109,29.0,47,47,47
2110,29.0,29,29,29
2111,29.0,46,46,46
2112,29.0,29,29,29
2113,29.0,53,53,53
2114,29.0,46,46,46
2115,29.0,58,58,58
2116,29.0,29,29,29
2117,29.0,23,23,23
2118,29.0,29,29,29
2119,29.0,29,29,29
2120,29.0,32,32,32
2121,29.0,29,29,29
2122,29.0,32,32,32
2123,29.0,29,29,29
2124,29.0,29,29,29
2125,29.0,29,29,29
2126,29.0,29,29,29
2127,29.0,53,53,53
2128,29.0,29,29,29
2129,29.0,46,46,46
2130,29.0,46,46,46
2131,29.0,29,29,29
2132,29.0,29,29,29
2133,29.0,23,23,23
2134,29.0,12,12,12
2135,29.0,29,29,29
2136,29.0,29,29,29
2137,29.0,41,41,41
2138,29.0,53,53,53
2139,29.0,29,29,29
2140,30.0,30,30,30
2141,30.0,30,30,30
2142,30.0,30,30,30
2143,30.0,13,13,13
2144,30.0,30,30,30
2145,30.0,30,30,30
2146,30.0,30,30,30
2147,30.0,30,30,30
2148,30.0,30,30,30
2149,30.0,30,30,30
2150,30.0,30,30,30
2151,30.0,30,30,30
2152,30.0,30,30,30
2153,30.0,30,30,30
2154,30.0,30,30,30
2155,30.0,30,30,30
2156,30.0,30,30,30
2157,30.0,30,30,30
2158,30.0,30,30,30
2159,30.0,30,30,30
2160,30.0,30,30,30
2161,30.0,30,30,30
2162,30.0,30,30,30
2163,30.0,30,30,30
2164,30.0,30,30,30
2165,30.0,30,30,30
2166,30.0,30,30,30
2167,30.0,30,30,30
2168,30.0,30,30,30
2169,30.0,30,30,30
2170,30.0,30,30,30
2171,30.0,30,30,30
2172,30.0,30,30,30
2173,30.0,30,30,30
2174,30.0,30,30,30
2175,30.0,30,30,30
2176,30.0,30,30,13
2177,30.0,30,30,30
2178,30.0,30,30,30
2179,30.0,30,30,30
2180,30.0,24,24,24
2181,30.0,30,30,30
2182,30.0,30,30,30
2183,31.0,1,1,1
2184,31.0,32,32,32
2185,31.0,57,57,57
2186,31.0,13,13,13
2187,31.0,63,63,63
2188,31.0,31,31,31
2189,31.0,31,31,31
2190,31.0,31,31,31
2191,31.0,1,1,1
2192,31.0,63,63,63
2193,31.0,31,31,31
2194,31.0,32,32,32
2195,31.0,31,31,31
2196,31.0,31,31,31
2197,31.0,31,31,31
2198,31.0,31,31,31
2199,31.0,31,31,31
2200,31.0,39,39,39
2201,31.0,63,63,63
2202,31.0,43,43,43
2203,31.0,20,20,20
2204,31.0,35,35,35
2205,31.0,11,20,11
2206,31.0,31,31,31
2207,31.0,63,63,63
2208,31.0,63,63,63
2209,31.0,31,31,31
2210,31.0,31,31,31
2211,31.0,20,20,20
2212,31.0,31,31,31
2213,31.0,11,11,11
2214,31.0,63,63,63
2215,31.0,31,31,31
2216,31.0,31,31,31
2217,31.0,31,31,31
2218,31.0,31,31,31
2219,31.0,11,11,11
2220,31.0,11,63,31
2221,31.0,31,31,31
2222,31.0,31,31,31
2223,31.0,47,47,47
2224,31.0,31,31,31
2225,31.0,63,63,63
2226,31.0,63,63,63
2227,31.0,31,31,31
2228,31.0,32,32,32
2229,31.0,31,31,31
2230,31.0,31,31,31
2231,31.0,63,63,63
2232,31.0,11,11,11
2233,31.0,31,31,31
2234,31.0,11,9,9
2235,31.0,63,63,63
2236,31.0,45,45,45
2237,31.0,31,31,31
2238,31.0,31,31,31
2239,31.0,31,31,31
2240,31.0,9,9,9
2241,31.0,28,28,28
2242,31.0,31,31,31
2243,31.0,63,63,63
2244,31.0,63,63,63
2245,31.0,57,57,57
2246,31.0,63,63,63
2247,31.0,54,54,54
2248,31.0,1,1,1
2249,31.0,31,31,31
2250,31.0,63,63,63
2251,31.0,31,31,31
2252,31.0,27,27,27
2253,31.0,20,20,20
2254,31.0,31,31,31
2255,31.0,11,20,11
2256,31.0,57,57,57
2257,31.0,20,20,20
2258,31.0,31,31,31
2259,31.0,35,35,35
2260,31.0,63,63,63
2261,31.0,63,63,63
2262,31.0,11,11,11
2263,31.0,37,37,37
2264,31.0,39,39,39
2265,31.0,31,31,31
2266,32.0,32,32,32
2267,32.0,32,13,32
2268,32.0,32,32,32
2269,32.0,32,32,32
2270,32.0,32,32,32
2271,32.0,32,32,32
2272,32.0,32,32,32
2273,32.0,32,32,32
2274,32.0,32,32,32
2275,32.0,32,32,32
2276,32.0,47,47,47
2277,32.0,32,32,32
2278,32.0,32,32,32
2279,32.0,47,47,47
2280,32.0,32,32,32
2281,32.0,32,32,32
2282,32.0,32,32,32
2283,32.0,32,32,32
2284,32.0,32,32,32
2285,32.0,21,21,21
2286,32.0,32,32,32
2287,32.0,32,32,32
2288,32.0,32,7,32
2289,32.0,32,32,32
2290,32.0,47,47,47
2291,32.0,32,32,32
2292,32.0,32,32,32
2293,32.0,32,32,32
2294,32.0,32,32,32
2295,32.0,32,32,32
2296,32.0,32,32,32
2297,32.0,7,7,7
2298,32.0,10,10,10
2299,32.0,7,7,7
2300,32.0,16,26,26
2301,32.0,43,43,43
2302,32.0,32,32,32
2303,32.0,32,32,32
2304,32.0,32,32,32
2305,32.0,47,47,47
2306,32.0,32,32,32
2307,32.0,32,32,32
2308,32.0,32,32,32
2309,32.0,47,47,47
2310,32.0,32,32,32
2311,32.0,32,32,32
2312,32.0,32,32,32
2313,32.0,32,32,32
2314,32.0,47,47,47
2315,32.0,32,32,32
2316,32.0,32,32,32
2317,32.0,32,32,32
2318,32.0,32,32,32
2319,32.0,32,32,32
2320,32.0,7,7,7
2321,32.0,32,32,32
2322,33.0,33,33,33
2323,33.0,33,33,33
2324,33.0,33,33,33
2325,33.0,33,33,33
2326,33.0,33,33,33
2327,33.0,33,33,33
2328,33.0,33,33,33
2329,33.0,33,33,33
2330,33.0,33,33,33
2331,33.0,33,33,33
2332,33.0,40,40,40
2333,33.0,33,33,33
2334,33.0,33,33,33
2335,33.0,33,33,33
2336,33.0,33,33,33
2337,33.0,33,33,33
2338,33.0,33,33,33
2339,33.0,49,49,49
2340,33.0,33,33,33
2341,33.0,33,33,33
2342,33.0,33,33,33
2343,33.0,33,33,33
2344,33.0,47,47,47
2345,33.0,8,8,8
2346,33.0,33,33,33
2347,33.0,33,33,33
2348,33.0,33,33,33
2349,33.0,33,33,33
2350,33.0,33,33,33
2351,33.0,33,33,33
2352,33.0,33,33,33
2353,33.0,33,33,33
2354,33.0,33,33,33
2355,33.0,33,33,33
2356,33.0,33,33,33
2357,33.0,33,33,33
2358,33.0,33,33,33
2359,33.0,33,33,33
2360,33.0,33,33,33
2361,33.0,33,33,33
2362,33.0,33,33,33
2363,33.0,33,33,33
2364,33.0,33,33,33
2365,33.0,1,1,1
2366,33.0,33,33,33
2367,33.0,33,33,33
2368,33.0,33,33,33
2369,33.0,33,33,33
2370,33.0,33,33,33
2371,33.0,33,33,33
2372,33.0,33,33,33
2373,33.0,33,33,33
2374,33.0,33,33,33
2375,33.0,33,33,33
2376,33.0,33,33,33
2377,33.0,33,33,33
2378,33.0,33,33,33
2379,33.0,33,33,33
2380,33.0,33,33,33
2381,33.0,33,33,33
2382,34.0,34,34,34
2383,34.0,60,60,60
2384,34.0,60,60,60
2385,34.0,60,60,60
2386,34.0,20,20,20
2387,34.0,60,60,60
2388,34.0,51,51,51
2389,34.0,34,34,34
2390,34.0,34,34,34
2391,34.0,60,60,60
2392,34.0,60,60,60
2393,34.0,34,34,34
2394,34.0,34,34,34
2395,34.0,34,34,34
2396,34.0,53,53,53
2397,34.0,34,34,34
2398,34.0,60,60,60
2399,34.0,60,60,60
2400,34.0,60,60,60
2401,34.0,52,23,52
2402,34.0,23,23,23
2403,34.0,60,60,60
2404,34.0,60,60,60
2405,34.0,60,60,60
2406,34.0,34,34,34
2407,34.0,34,34,34
2408,34.0,61,61,61
2409,34.0,34,34,34
2410,34.0,3,3,3
2411,34.0,34,34,34
2412,34.0,34,34,34
2413,34.0,34,34,34
2414,34.0,34,34,34
2415,34.0,34,34,34
2416,34.0,23,23,23
2417,34.0,34,34,34
2418,34.0,34,34,34
2419,34.0,34,34,34
2420,34.0,34,34,34
2421,34.0,40,40,40
2422,35.0,35,35,35
2423,35.0,35,35,35
2424,35.0,35,35,35
2425,35.0,56,35,35
2426,35.0,35,35,35
2427,35.0,35,35,35
2428,35.0,42,42,42
2429,35.0,35,35,35
2430,35.0,56,56,56
2431,35.0,1,1,1
2432,35.0,35,35,35
2433,35.0,35,35,35
2434,35.0,56,56,56
2435,35.0,35,35,35
2436,35.0,35,35,35
2437,35.0,35,35,35
2438,35.0,35,35,35
2439,35.0,56,56,56
2440,35.0,35,35,35
2441,35.0,35,35,35
2442,35.0,35,35,35
2443,35.0,35,35,35
2444,35.0,35,35,35
2445,35.0,35,35,35
2446,35.0,35,35,35
2447,35.0,35,35,35
2448,35.0,56,56,56
2449,35.0,35,35,35
2450,35.0,35,35,35
2451,35.0,56,56,56
2452,35.0,35,35,35
2453,35.0,35,35,35
2454,35.0,35,35,35
2455,35.0,31,31,31
2456,35.0,35,35,35
2457,35.0,35,35,35
2458,35.0,31,31,31
2459,35.0,35,35,35
2460,35.0,35,35,35
2461,35.0,35,35,35
2462,36.0,42,42,42
2463,36.0,54,54,54
2464,36.0,42,42,42
2465,36.0,27,27,27
2466,36.0,36,36,36
2467,36.0,42,42,42
2468,36.0,5,5,5
2469,36.0,42,42,42
2470,36.0,34,34,34
2471,36.0,56,56,56
2472,36.0,59,59,59
2473,36.0,1,33,33
2474,36.0,57,57,57
2475,36.0,42,64,42
2476,36.0,42,42,42
2477,36.0,39,39,39
2478,36.0,36,36,36
2479,36.0,36,36,36
2480,36.0,11,11,11
2481,36.0,64,64,64
2482,36.0,45,45,45
2483,36.0,42,42,42
2484,36.0,36,36,36
2485,36.0,42,42,42
2486,36.0,1,1,1
2487,36.0,42,42,42
2488,36.0,42,42,42
2489,36.0,64,64,64
2490,36.0,57,57,57
2491,36.0,36,45,36
2492,36.0,36,36,36
2493,36.0,36,36,36
2494,36.0,42,42,42
2495,36.0,8,8,8
2496,36.0,45,45,45
2497,36.0,42,42,42
2498,36.0,8,8,8
2499,36.0,36,36,36
2500,36.0,42,42,42
2501,36.0,45,36,36
2502,36.0,36,36,36
2503,36.0,64,64,64
2504,36.0,42,42,42
2505,36.0,54,54,54
2506,36.0,42,42,42
2507,36.0,36,36,36
2508,36.0,11,54,11
2509,36.0,56,56,56
2510,36.0,42,64,42
2511,36.0,27,27,27
2512,36.0,45,45,45
2513,36.0,36,36,36
2514,36.0,42,42,42
2515,36.0,42,42,42
2516,36.0,1,1,1
2517,36.0,36,36,36
2518,36.0,42,42,42
2519,36.0,1,1,1
2520,36.0,59,59,59
2521,36.0,36,36,36
2522,36.0,11,11,11
2523,36.0,42,42,42
2524,36.0,42,36,42
2525,36.0,11,11,11
2526,37.0,37,37,37
2527,37.0,49,49,49
2528,37.0,4,4,4
2529,37.0,3,3,3
2530,37.0,37,37,37
2531,37.0,37,37,37
2532,37.0,44,44,44
2533,37.0,37,37,37
2534,37.0,37,37,37
2535,37.0,37,37,37
2536,37.0,39,39,39
2537,37.0,37,37,37
2538,37.0,33,33,33
2539,37.0,37,37,37
2540,37.0,37,37,37
2541,37.0,33,33,33
2542,37.0,37,37,37
2543,37.0,37,37,37
2544,37.0,44,44,44
2545,37.0,37,37,37
2546,37.0,37,37,37
2547,37.0,37,37,37
2548,37.0,37,37,37
2549,37.0,34,34,34
2550,37.0,37,37,37
2551,37.0,39,39,39
2552,37.0,37,37,37
2553,37.0,37,37,37
2554,37.0,37,37,37
2555,37.0,1,1,1
2556,37.0,37,37,37
2557,37.0,37,44,37
2558,37.0,34,34,34
2559,37.0,37,37,37
2560,37.0,37,37,37
2561,37.0,37,37,37
2562,37.0,37,37,37
2563,37.0,33,33,33
2564,37.0,37,37,37
2565,37.0,37,37,37
2566,37.0,37,37,37
2567,37.0,37,37,37
2568,37.0,37,37,37
2569,37.0,44,44,44
2570,37.0,37,37,37
2571,37.0,35,35,35
2572,38.0,38,38,38
2573,38.0,12,12,12
2574,38.0,37,37,37
2575,38.0,38,38,38
2576,38.0,38,38,38
2577,38.0,38,38,38
2578,38.0,38,38,38
2579,38.0,38,38,38
2580,38.0,38,38,38
2581,38.0,24,24,24
2582,38.0,38,38,38
2583,38.0,38,38,38
2584,38.0,50,50,50
2585,38.0,38,38,38
2586,38.0,38,38,38
2587,38.0,38,38,38
2588,38.0,38,38,38
2589,38.0,52,52,52
2590,38.0,3,3,3
2591,38.0,38,38,38
2592,38.0,38,38,38
2593,38.0,38,38,38
2594,38.0,13,13,13
2595,38.0,38,38,38
2596,38.0,60,60,60
2597,38.0,38,38,38
2598,38.0,38,33,38
2599,38.0,38,38,38
2600,38.0,50,50,50
2601,38.0,3,3,3
2602,38.0,38,38,38
2603,38.0,38,38,38
2604,38.0,38,38,38
2605,38.0,38,38,38
2606,38.0,38,38,38
2607,38.0,38,38,38
2608,38.0,38,38,38
2609,38.0,37,37,37
2610,38.0,38,38,38
2611,38.0,13,13,13
2612,38.0,38,38,38
2613,38.0,38,38,38
2614,38.0,38,38,38
2615,38.0,38,38,38
2616,38.0,38,38,38
2617,38.0,38,38,38
2618,38.0,38,38,38
2619,38.0,38,38,38
2620,38.0,38,38,38
2621,38.0,38,38,38
2622,39.0,39,39,39
2623,39.0,39,39,39
2624,39.0,39,39,39
2625,39.0,39,39,39
2626,39.0,39,39,39
2627,39.0,39,39,39
2628,39.0,39,39,39
2629,39.0,39,39,39
2630,39.0,39,39,39
2631,39.0,39,39,39
2632,39.0,39,39,39
2633,39.0,39,39,39
2634,39.0,39,39,39
2635,39.0,39,39,39
2636,39.0,57,57,57
2637,39.0,39,39,39
2638,39.0,39,39,39
2639,39.0,39,39,39
2640,39.0,61,61,61
2641,39.0,57,57,57
2642,39.0,39,39,39
2643,39.0,39,39,39
2644,39.0,39,39,39
2645,39.0,39,39,39
2646,39.0,39,39,39
2647,39.0,39,39,39
2648,39.0,54,31,31
2649,39.0,39,39,39
2650,39.0,39,39,39
2651,39.0,39,39,39
2652,39.0,39,39,39
2653,39.0,39,39,39
2654,39.0,39,39,39
2655,39.0,39,39,39
2656,39.0,39,39,39
2657,39.0,39,39,39
2658,39.0,57,57,57
2659,39.0,57,57,57
2660,39.0,39,39,39
2661,39.0,39,39,39
2662,39.0,39,39,39
2663,39.0,39,39,39
2664,39.0,39,39,39
2665,39.0,57,57,57
2666,39.0,39,39,39
2667,39.0,39,39,39
2668,39.0,39,39,39
2669,39.0,39,39,39
2670,39.0,39,39,39
2671,39.0,39,39,39
2672,39.0,39,39,39
2673,39.0,39,39,39
2674,39.0,39,39,39
2675,39.0,39,39,39
2676,39.0,39,39,39
2677,39.0,39,39,39
2678,39.0,57,57,57
2679,39.0,39,39,39
2680,39.0,1,1,1
2681,39.0,39,39,39
2682,39.0,39,39,39
2683,39.0,39,39,39
2684,39.0,39,39,39
2685,39.0,39,39,39
2686,39.0,39,39,39
2687,39.0,39,39,39
2688,39.0,39,39,39
2689,40.0,40,40,40
2690,40.0,40,40,40
2691,40.0,40,40,40
2692,40.0,40,40,40
2693,40.0,40,40,40
2694,40.0,40,40,40
2695,40.0,40,40,40
2696,40.0,40,40,40
2697,40.0,3,3,3
2698,40.0,40,40,40
2699,40.0,40,40,40
2700,40.0,10,10,10
2701,40.0,40,40,40
2702,40.0,40,40,40
2703,40.0,40,40,40
2704,40.0,40,40,40
2705,40.0,61,61,61
2706,40.0,25,10,25
2707,40.0,40,40,40
2708,40.0,40,40,40
2709,40.0,40,40,40
2710,40.0,40,40,40
2711,40.0,62,43,62
2712,40.0,40,40,40
2713,40.0,40,40,40
2714,40.0,40,40,40
2715,40.0,40,40,40
2716,40.0,46,46,46
2717,40.0,40,40,40
2718,40.0,40,40,40
2719,40.0,40,40,40
2720,40.0,52,52,52
2721,40.0,40,40,40
2722,40.0,10,10,10
2723,40.0,40,40,40
2724,40.0,46,46,46
2725,40.0,40,40,40
2726,40.0,10,10,10
2727,40.0,40,40,40
2728,40.0,40,40,40
2729,40.0,8,8,8
2730,40.0,40,40,40
2731,40.0,40,40,40
2732,40.0,42,42,42
2733,40.0,40,40,40
